NCESSCH,URL,SHARED_URL,NAME1516,ADDRESS1516
62865004426,http://elranchocharterschool.org/,0,El Rancho Charter," 181 S. Del Giorgio Rd. , Anaheim CA 92808.0 "
390031504852,http://emerson-academy.org/,0,Emerson Academy," 501 Hickory St , Dayton OH 45410.0 "
62271002987,http://emersonms-lausd-ca.schoolloop.com/,0,Emerson Community Charter," 1650 Selby Ave. , Los Angeles CA 90024.0 "
40087703354,http://empowercollegeprep.org/,0,Empower College Prep," 5757 N Central Ave , Phoenix AZ 85012.0 "
60001412375,http://encorehighschool.com/hesperia/,0,Encore Jr./Sr. High Sch for the Perf and Visual Arts," 16955 Lemon St. , Hesperia CA 92345.0 "
63315013908,http://encorehighschool.com/riverside/,0,Encore High School for the Arts - Riverside," 3800 Main St. , Riverside CA 92501.0 "
220117002350,http://encorelearning.org/,0,ENCORE Academy," 4217 Orleans Ave , New Orleans LA 70119.0 "
260019201100,http://endeavorcharteracademy.org/,0,Endeavor Charter Academy," 380 HELMER RD N , BATTLE CREEK MI 49037.0 "
551575002981,http://endeavorhighschool.org/,0,Endeavor Charter School," 825 Endeavour Dr , Watertown WI 53098.0 "
340074603143,http://energysmartschool.org/,0,Thomas Edison EnergySmart Charter School," 150 Pierce Street , Somerset NJ 8873.0 "
340001400258,http://englewoodcharterschool.com/,0,Englewood on the Palisades Charter School," 65  WEST DEMAREST AVENUE , ENGLEWOOD NJ 7631.0 "
360007305551,http://enterprisecharter.org/,0,ENTERPRISE CHARTER SCHOOL," 275 OAK ST , BUFFALO NY 14203.0 "
420081206819,http://environmentalcharterschool.com/,0,Environmental Charter School at Frick Pa," 829 Milton Street , Pittsburgh PA 15218.0 "
40081602998,http://eohighschool.com/,0,EdOptions Preparatory Academy," 2021 N Grand Avenue , Nogales AZ 85621.0 "
63432013053,http://epiphanyprep.org/,0,Epiphany Prep Charter," 6134 Benson Ave. , San Diego CA 92114.0 "
390136805528,http://epvpcliffs.org/,0,Village Preparatory School," 1415 E 36th St Fl 2 , Cleveland OH 44114.0 "
390158105885,http://epvpwillard.org/,0,Village Preparatory School Willard," 2220 W 93rd St , Cleveland OH 44102.0 "
390140605613,http://epvpwoodlandhills.org/,1,Entrepreneurship Preparatory School - Woodland Hills Campus," 9201 Crane Ave , Cleveland OH 44105.0 "
390150505720,http://epvpwoodlandhills.org/,1,Village Preparatory School:: Woodland Hills Campus," 9201 Crane Ave , Cleveland OH 44105.0 "
62271012479,http://eq.equitasacademy.org/,0,Equitas Academy Charter," 1700 W. Pico Blvd. , Los Angeles CA 90015.0 "
62271013145,http://eq2.equitasacademy.org/,0,Equitas Academy #2," 2723 W. 8th St. , Los Angeles CA 90005.0 "
360100506110,http://equalitycharterschool.org/,0,EQUALITY CHARTER SCHOOL," 4140 HUTCHINSON RIVER PKWY E , BRONX NY 10475.0 "
69104510445,http://erclc.org/,0,Eleanor Roosevelt Community Learning Center," 31191 Rd. 180 , Visalia CA 93292.0 "
420081706985,http://es.franklintowne.org/,0,Franklin Towne Charter Elementary School," 4259 Richmond Street , Philadelphia PA 19137.0 "
290059203174,http://es.gsastl.org/,0,GATEWAY SCIENCE ACAD/ST LOUIS," 6576 Smiley Avenue , St. Louis MO 63139.0 "
390135305483,http://es.horizoncolumbus.org/,0,Horizon Science Academy Elementary School," 2835 Morse Rd , Columbus OH 43231.0 "
390044405003,http://es.horizondayton.org/,0,Horizon Science Academy-Dayton," 4751 sue ann blvd , Dayton OH 45415.0 "
480005312039,http://es.rockdaleisd.net/,0,ROCKDALE," 696 N FM 487 , ROCKDALE TX 76567.0 "
550732002910,http://eschool.kusd.edu/,0,Kenosha eSchool K-12," 1808 41st Pl , Kenosha WI 53140.0 "
63375013733,http://eslacademy.com/,0,Rowland Heights Charter Academy,"1127 Otterbein Ave., Rowland Heights, CA 91748"
420085807447,http://esperanzacyber.org/about_us,0,Esperanza Cyber CS," 4261 N 5th Street , Philadelphia PA 19140.0 "
350015201085,http://estanciavalleyclassical.com/,0,ESTANCIA VALLEY CLASSICAL ACADEMY," 132 IMPALA CT , MORIARTY NM 87035.0 "
40094203497,http://ethos.teamcfa.school/,0,Ethos Academy- A Challenge Foundation Academy," 8801 N. 43rd Ave. , Phoenix AZ 85051.0 "
60348000265,http://evcain.auburn.k12.ca.us/,0,EV Cain 21st Century STEM Charter," 150 Palm Ave. , Auburn CA 95603.0 "
63639012395,http://everest.summitps.org/,0,Everest Public High," 455 Fifth Ave. , Redwood City CA 94063.0 "
120150003909,http://evergladesprepacademy.org/,0,EVERGLADES PREPARATORY ACADEMY," 360 E MAIN ST , PAHOKEE FL 33476.0 "
480023609188,http://evolutionacademy.org/,0,EVOLUTION ACADEMY CHARTER SCHOOL," 1101 S SHERMAN ST , RICHARDSON TX 75081.0 "
480023613008,http://evolutionacademy.org/beaumont/,0,EVOLUTION ACADEMY BEAUMONT," 3920 W CARDINAL DR , BEAUMONT TX 77705.0 "
240051001540,http://excelacademypcs.org/,0,Excel Academy Public Charter," 7910 Scott Rd , Landover MD 20785.0 "
260009300597,http://excelcharteracademy.org/,0,Excel Charter Academy," 4201 BRETON RD SE , GRAND RAPIDS MI 49512.0 "
360011405700,http://excellenceboys.uncommonschools.org/,0,EXCELLENCE BOYS CHARTER SCHOOL OF BEDFORD STUYVESANT," 225 PATCHEN AVE , BROOKLYN NY 11233.0 "
360100006112,http://excellencegirls.uncommonschools.org/,0,EXCELLENCE GIRLS CHARTER SCHOOL," 794 MONROE ST-3RD FL , BROOKLYN NY 11221.0 "
370038403355,http://excelsior.teamcfa.school/,0,Excelsior Classical Academy," 4100 N Roxboro Street , Durham NC 27704.0 "
120018004460,http://excelsiorcharter.com/,0,EXCELSIOR CHARTER OF BROWARD," 10066 W MCNAB RD , TAMARAC FL 33321.0 "
120039007319,http://excelsiorcharteracademy.org/,0,EXCELSIOR CHARTER ACADEMY," 18200 NW 22ND AVE , MIAMI GARDENS FL 33056.0 "
530033203536,http://excelwa.org/,0,Excel Public Charter School," 19300 108th Ave SE , Kent WA 98031.0 "
90001800834,http://explorationscs.com/,0,Explorations," 71 Spencer St. , Winsted CT 6098.0 "
360099406151,http://exploreschools.org,0,EXPLORE EMPOWER CHARTER SCHOOL," 188 ROCHESTER AVE , BROOKLYN NY 11213.0 "
360103806242,http://exploreschools.org/,,LEFFERTS GARDENS CHARTER SCHOOL,"601 PARKSIDE AVE-4TH FL , BROOKLYN NY 11226.0"
390015504767,http://fairborndigital.us/,0,Fairborn Digital Academy," 700 Black Ln , Fairborn OH 45324.0 "
64059006701,http://fairmont.schoolloop.com/,0,Fairmont Charter Elementary," 1355 Marshall Rd. , Vacaville CA 95687.0 "
50609000315,http://farmcards.org/,0,FARMINGTON CAREER ACADEMIES," 278 W MAIN ST , FARMINGTON AR 72730.0 "
490017401453,http://farmington.ascentutah.org/,0,ASCENT ACADEMIES OF UTAH FARMINGTON," 22 South 650 West , FARMINGTON UT 84025.0 "
130228004259,http://fastk8.org/,0,Fulton Academy of Science and Technology," 11365 Crabapple Rd , Roswell GA 30075.0 "
40041602989,http://faylandrumacademy.com/about-us.html,0,StarShine Fay Landrum Academy," 1902 W. Roeser Road , Phoenix AZ 85041.0 "
220026702062,http://fcwcs.org/,0,Fannie C. Williams Charter School," 11755 Dwyer Road , New Orleans LA 70128.0 "
420009600688,http://fellcharter.com/,0,Fell CS," 777 Main Street , Simpson PA 18407.0 "
40011301601,http://fhcspto.org/,0,Fountain Hills Charter School," 15055 N. Fountain Hills Boulev , Fountain Hills AZ 85269.0 "
61455012619,http://fics.us/dailey/,0,Morris E. Dailey Charter Elementary," 3135 N. Harrison Ave. , Fresno CA 93704.0 "
231481323140,http://fiddleheadschool.org/,0,Fiddlehead School of Arts & Science," 25 Shaker Rd , Gray ME 4039.0 "
390052805238,http://findlaydigitalacademy.com/,0,Findlay Digital Academy," 1219 W Main Cross St Ste 101 , Findlay OH 45840.0 "
20039000296,http://fireweedacademy.blogs.kpbsd.k12.ak.us/,0,Fireweed Academy," 995 Soundview Ave , Homer AK 99603.0 "
100005400362,http://firststatemontessori.org/,0,First State Montessori Academy," 1000 North French Street , Wilmington DE 19801.0 "
270042504902,http://fitacademymn.org/,0,FIT Academy," 5975 BLACKBERRY TRAIL , INVER GROVE HEIGHTS MN 55076.0 "
270025103576,http://fitacademymn.org/,1,PAIDEIA ACADEMY CHARTER SCHOOL,"7200 W 147TH ST , APPLE VALLEY MN 55124.0"
360006604877,http://flacs.flacsnyc.com/,0,FAMILY LIFE ACADEMY CHARTER SCHOOL I," 14 W 170TH ST , BRONX NY 10452.0 "
360112506479,http://flacs3.flacsnyc.com/,0,FAMILY LIFE ACADEMY CHARTER SCHOOL III," 370 GERARD AVE , BRONX NY 10451.0 "
40001900498,http://flagarts.com/,0,Flagstaff Arts And Leadership Academy," 3401 N Fort Valley Road , Flagstaff AZ 86001.0 "
40002001179,http://flagmontessori.com/flagstaff-schools/public-charter-flagstaff-elementary-school-switzer-mesa-campus,0,Montessori Charter School of Flagstaff - Campus," 850 N. Locust , Flagstaff AZ 86001.0 "
260094507818,http://flagshipacademy.org/,0,Flagship Charter Academy," 13661 Wisconsin Street , DETROIT MI 48238.0 "
470318002122,http://flatheadhealth.org/,0,Lead Academy," 1035 1st Ave South LEAD College Prep Building , Nashville TN 37210.0 "
370034903299,http://flemingtonacademy.org/,0,Flemington Academy," 400Flemington Dr. , Lake Waccamaw NC 28450.0 "
390157405852,http://flexhigh.org/,0,Flex High School," 115 S Gift St , Columbus OH 43215.0 "
260104308495,http://flextech-hs.org/,0,FlexTech High School - Novi," 24245 Karim Blvd , Novi MI 48375.0 "
120150008496,http://flfutures.org/,1,FLORIDA FUTURES ACADEMY NORTH CAMPUS," 1760 N CONGRESS AVE , WEST PALM BEACH FL 33409.0 "
120150008487,http://flfutures.org/,1,FLORIDA FUTURES ACADEMY SOUTH CAMPUS," 8160 OKEECHOBEE BLVD , WEST PALM BEACH FL 33411.0 "
480006113123,http://flmechs.newfrontierspublicschools.org/,0,FRANK L MADLA EARLY COLLEGE H S," 1400 W VILLARET BLVD , SAN ANTONIO TX 78224.0 "
40003603421,http://foothillsacademy.com/foothills-academy-connected-online-school/,0,Foothills Academy Connected," 7191 E. Ashler Hills Dr. , Scottsdale AZ 85266.0 "
60720000667,http://foresthill.campbellusd.org/,0,Forest Hill Elementary," 4450 McCoy Ave. , San Jose CA 95130.0 "
160016500772,http://forrestbirdcharterschool.org/,0,FORREST M BIRD CHARTER SCHOOL," 614 SOUTH MADISON AVENUE , SANDPOINT ID 83864.0 "
370008302452,http://forsythacademy.org/,0,Forsyth Academy," 5426 Shattalon Drive , Winston-Salem NC 27106.0 "
80002006542,http://fortcollinsms.coloradoearlycolleges.org/,0,COLORADO EARLY COLLEGE FORT COLLINS," 4800 WHEATON DR , FORT COLLINS CO 80524.0 "
260031401765,http://fortisacademy.org/,0,Fortis Academy," 3875 GOLFSIDE DR , YPSILANTI MI 48197.0 "
60001112763,http://fortsage.org/,0,Mt. Lassen Charter," 100 David S Hall St. , Herlong CA 96113.0 "
550039002639,http://foster.aasd.k12.wi.us/,0,Stephen Foster Elementary Charter," 305 W Foster St , Appleton WI 54915.0 "
390130105401,http://foundationacad.org/,0,Foundation Academy," 1050 Wyandotte Ave , Mansfield OH 44906.0 "
220117002412,http://foundationpreparatory.org/,0,Foundation Preparatory," 13435 Granville Street , New Orleans LA 70129.0 "
80258006465,http://foundations-academy.org/,0,FOUNDATIONS ACADEMY," 340 SOUTH 45TH AVENUE , BRIGHTON CO 80601.0 "
170993006329,http://foundationscollegeprep.org/,0,Foundations College Prep Charter," 1233 W 109th Pl , Chicago IL 60643.0 "
480016312672,http://foundersflowermound.com/,0,ISCHOOL HIGH OF HICKORY CREEK," 800 POINT VISTA RD STE 518 B , HICKORY CREEK TX 75065.0 "
260096407979,http://fourcornersmontessori.com/,0,Four Corners Montessori Academy," 1075 EAST GARDENIA AVE , MADISON HEIGHTS MI 48071.0 "
250007602086,http://fourriverscharter.org/,0,Four Rivers Charter Public School," 248 Colrain Road , Greenfield MA 1301.0 "
110000800495,http://fpcso.k12.com/,0,Friendship PCS Online," 1351 Nicholson St NW , Washington DC 20011.0 "
340008000566,http://fphs.democracyprep.org/,0,Freedom Prep Charter School," 1000 Atlantic AVE , CAMDEN NJ 8104.0 "
62805013942,http://francophoneschool.org/,0,Francophone Charter School of Oakland," 9736 Lawlor St. , Oakland CA 94605.0 "
370006902415,http://franklinacademy.org/,0,Franklin Academy," 648 Flaherty Ave , Wake Forest NC 27587.0 "
490018701488,http://franklindiscovery.org/,0,FRANKLIN DISCOVERY ACADEMY," 320 E. Gammon Road , VINEYARD UT 84058.0 "
40009201075,http://franklinphoneticschool.com/,0,Franklin Phonetic Primary School," 6116 E. Highway 69 , Prescott Valley AZ 86314.0 "
470014702304,http://fraysercs.org/humes-prep/,0,Humes Preparatory Academy Middle  School," 659 N Manassas ST , Memphis TN 38107.0 "
470014701064,http://fraysercs.org/mlk-prep/,0,Martin Luther King Preparatory High School," 1530 Dellwood AV , Memphis TN 38127.0 "
240033001715,http://frederickclassicalcharterschool.org/,0,Frederick Classical Charter School," 8445 Spires Way , Frederick MD 21701.0 "
490006200992,http://freedomprep.net/,0,FREEDOM PREPARATORY ACADEMY," 1190 W 900 N , PROVO UT 84604.0 "
420089507589,http://freirecharterschool.org/about-us/mission-and-vision/,0,TECH Freire CS," 2221-2225 North Broad Street , Philadelphia PA 19123.0 "
100005900372,http://freirewilmington.org/,0,Freire Charter School," 201 West 14th Street , Wilmington DE 19801.0 "
50041801627,http://fsfuture.org/,0,FURTURE SCHOOL OF FORT SMITH," 622 N 7TH ST , FORT SMITH AR 72917.0 "
120201304147,http://fsucampus.pinescharter.net/,0,THE PEMBROKE PINES FLORIDA," 601 SW 172ND AVE , PEMBROKE PINES FL 33029.0 "
130462004197,http://furlowcharterschool.org/,0,Furlow Charter School," 63 Valley Dr , Americus GA 31709.0 "
482364011264,http://furrhs.org/,0,REACH CHARTER," 520 MERCURY DR , HOUSTON TX 77013.0 "
50612001636,http://fva.fayar.net/,0,FAYETTEVILLE VIRTUAL ACADEMY-DIST CONVERSION CHARTER SCH," 300 S RAY AVE , FAYETTEVILLE AR 72701.0 "
260109708715,http://g2sacademy.net/,0,Gateway To Success Academy," 526 N. Main , Scottville MI 49454.0 "
410600001733,http://gaa.arthuracademy.org/,0,Gresham Arthur Academy," 1890 NE Cleveland Ave , Gresham OR 97030.0 "
173451006044,http://galapagosrockford.org/,0,Galapagos Rockford Charter Sch," 2605 School St , Rockford IL 61101.0 "
80336006473,http://galsdenver.org/,0,GIRLS ATHLETIC LEADERSHIP SCHOOL MIDDLE SCHOOL," 750 Galapago St. , DENVER CO 80204.0 "
80336006626,http://galsdenver.org/schools/gals-denver-high-school/,0,GIRLS ATHLETIC LEADERSHIP SCHOOL HIGH SCHOOL," 750 GALAPAGO STREET , DENVER CO 80204.0 "
370040803404,http://gatecitycharteracademy.org/,0,Gate City Charter," 123 Flemingfield Road , Greensboro NC 27405.0 "
62712013641,http://gateway.rocklinacademy.com/,0,Rocklin Academy Gateway," 6550 Lonetree Blvd. , Rocklin CA 95765.0 "
130023204148,http://gca.k12.com/,0,Georgia Cyber Academy," 1745 Phoenix Blvd Suite 100 , Atlanta GA 30349.0 "
69103812203,http://gecs.org/,0,Golden Eagle Charter," 2405 S. Mount Shasta Blvd. Ste. 3 , Mount Shasta CA 96067.0 "
260103908567,http://geneseestem.com/,0,Genesee STEM Academy," 5240 Calkins Road , Flint MI 48532.0 "
40063803494,http://georgewashingtonacademy.org/,0,George Washington Academy," 1945 S. 1st St. , Snowflake AZ 85937.0 "
61839013719,http://ghsa-k12-ca.us/,0,Grace Hopper STEM Academy," 601 Grace Ave. , Inglewood CA 90301.0 "
40089903392,http://gilbert.legacytraditional.org/,0,Legacy Traditional Charter School - Gilbert," 2747 S. Recker Rd , Gilbert AZ 85295.0 "
40014401717,http://glaaz.org/,0,Girls Leadership Academy of Arizona," 715 W. Mariposa St. , Phoenix AZ 85013.0 "
40094803523,http://glendale.legacytraditional.org/,0,Legacy Traditional School - Glendale," 13091 North 67th Avenue , Glendale AZ 85306.0 "
260097308141,http://globalheights.gee-edu.com/,0,Global Heights Academy," 23713 Joy Road , Dearborn Heights MI 48127.0 "
370031603198,http://globalscholarsacademy.org/,0,Global Scholars Academy," 311 Dowd St , Durham NC 27701.0 "
260106408523,http://globaltech.gee-edu.com/,0,Global Tech Academy," 1715 E Forest Ave , Ypsilanti MI 48198.0 "
370040703397,http://glowacademy.net/,0,Girls Leadership Academy of Wilmington," 606 South College Rd , Wilmington NC 28403.0 "
450144000857,http://gmchsccsd.sharpschool.net/,0,Greg Mathis Charter High," 2872 Azalea Drive , Charleston SC 29405.0 "
60261013858,http://goalsacademy.us/,0,GOALS Academy," 412 W. Carl Karcher Way , Anaheim CA 92801.0 "
40005600781,http://goasa.org/,0,Arizona School For The Arts," 1410 North 3rd Street , Phoenix AZ 85004.0 "
110010500508,http://goodwillexcelcenter.org/,0,Goodwill Excel Center PCS," 1776 G St NW , Washington DC 20006.0 "
350017300950,http://gotecs.org/,0,TIERRA ENCANTADA CHARTER SCHOOL," 73 LOS HORNOS RD , LAMY NM 87540.0 "
490012201214,http://gpacharter.org/,0,GATEWAY PREPARATORY ACADEMY," 201 E THOROUGHBRED WAY , ENOCH UT 84721.0 "
260019301102,http://grandblancacademy.org/,0,Grand Blanc Academy," 5135 EAST HILL RD , GRAND BLANC MI 48439.0 "
40010401584,http://grandcanyonprep.com/,0,Grand Canyon College Preparatory Charter School," 7541 South Willow Drive , Tempe AZ 85283.0 "
40095303527,http://grandeinnovationacademy.com/,0,The Grande Innovation," 950 N. Peart Rd. , Casa Grande AZ 85122.0 "
260108208597,http://grandriveracademy.org/,0,Grand River Academy," 28111 8 Mile Rd , Livonia MI 48152.0 "
61578002267,http://grassvalleycharter.org/,0,Grass Valley Charter," 225 S. Auburn St. , Grass Valley CA 95945.0 "
61581012452,http://grattonschool.net/,0,Gratton Charter," 4500 S. Gratton Rd. , Denair CA 95316.0 "
340006400373,http://graycharterschool.com/,0,The Gray Charter School," 55 LIBERTY STREET , NEWARK NJ 7102.0 "
63003004699,http://grayson.patterson.k12.ca.us/,0,Grayson Elementary," 301 Howard Rd. , Westley CA 95387.0 "
340004700330,http://greaterbrunswick.org/,0,Greater Brunswick Charter School," 429 JOYCE KILMER AVENUE , NEW BRUNSWICK NJ 8901.0 "
480144113216,http://greatheartsnorthernoaks.greatheartsacademies.org/,0,GREAT HEARTS NORTHERN OAKS," 17223 JONES MALTSBERGER RD , SAN ANTONIO TX 78427.0 "
480144113211,http://greatheartstx.org/,0,GREAT HEARTS IRVING," 3350 W STORY RD , IRVING TX 75038.0 "
260029401725,http://greatoaksacademy.org/,0,Great Oaks Academy," 4257 BART AVE , WARREN MI 48091.0 "
69104112249,http://greatvalleyacademy.com/,0,Great Valley Academy," 3200 Tully Rd. , Modesto CA 95350.0 "
480016312831,http://greenbriarschool.org/,,VISTA ACADEMY OF ELGIN,"2418 FM 1704 , ELGIN TX 78621.0"
220025900897,http://greencharterschool.org/,0,Samuel J. Green Charter School," 2319 Valence Street , New Orleans LA 70115.0 "
130249002384,http://greene.k12.ga.us/,0,Union Point Elementary," 1401 Highway 77 N , Union Point GA 30669.0 "
390002501543,http://greeninspirationacademy.com/,0,Green Inspiration Academy," 4265 Northfield Rd , Highland Hills OH 44128.0 "
370008402454,http://greensboroacademy.org/,0,Greensboro Academy," 4049 Battleground Ave , Greensboro NC 27410.0 "
450231001521,http://greermiddlecollege.org/,0,Greer Middle College Charter High," 138 West McElhaney Road , Taylors SC 29687.0 "
69101212948,http://grimmwayacademy.com/,0,Grimmway Academy," 901 Nectarine Ct. , Arvin CA 93203.0 "
450231000460,http://gtchs.org/,0,Greenville Technical Charter High,"506 South Pleasantburg, Greenville, SC 29606"
370012102582,http://guilfordprep.org/,0,Guilford Preparatory Academy," 2210 East Cone Blvd , Greensboro NC 27405.0 "
60790011081,http://gycs.weebly.com/,0,Global Youth Charter," 3243 Center Ct. Ln. , Antelope CA 95843.0 "
180007202422,http://ha.k12.com/,1,Hoosier Academy - Indianapolis," 5640 Caito Dr , Indianapolis IN 46226.0 "
180017902601,http://ha.k12.com/,1,Insight School of Indiana," 2855 North Franklin Road , Indianapolis IN 46219.0 "
50007801078,http://haashall.org/,0,HAAS HALL ACADEMY," 3155 N COLLEGE AVE STE 108 , FAYETTEVILLE AR 72703.0 "
550627003339,http://hacil.org/,0,Hayward Ctr for Individualized Learning," 15574 Hwy 77 , Hayward WI 54843.0 "
40092603451,http://halaveen.com/,0,Heritage Academy Laveen," 4275 W. Baseline Road , Laveen AZ 85339.0 "
63525007967,http://hallmark.sanger.k12.ca.us/,0,Hallmark Charter," 2445 Ninth St. , Sanger CA 93657.0 "
180008202466,http://hammondacademy.org/,0,Hammond Academy of Science & Tech," 33 Muenich Ct , Hammond IN 46320.0 "
260028701656,http://hamtramckacademy.org/,0,Hamtramck Academy," 11420 CONANT ST , HAMTRAMCK MI 48212.0 "
130228004045,http://hapevillecharter.org/,0,Hapeville Charter Career Academy," 6045 Buffington Rd , Atlanta GA 30349.0 "
130228003369,http://hapevillems.org/,0,Hapeville Charter Middle School," 3510 Atlanta Ave , Hapeville GA 30354.0 "
40040602036,http://happyvalleyschool.org/,0,Happy Valley School," 7140 W. Happy Valley Road , Peoria AZ 85383.0 "
410474001492,http://happyvillage.org/,0,Village School," 2855 Lincoln St Ste B , Eugene OR 97405.0 "
550732002754,http://harborside.kusd.edu/,0,Harborside Academy," 913 57th St , Kenosha WI 53140.0 "
400077302385,http://hardingfinearts.org/,0,HARDING FINE ARTS ACADEMY," 3333 N  Shartel Ave , Oklahoma City OK 73118.0 "
60006412356,http://harmony.portervilleschools.org/,0,Harmony Magnet Academy," 19429 Rd. 228 , Strathmore CA 93267.0 "
550614002913,http://hartlake.org/,0,Hartland Fine Arts Leadership Academy," 232 Church St , Hartland WI 53209.0 "
340073503055,http://hatikvahcharterschool.com/,0,HATIKVAH INTERNATIONAL CHARTER SCHOOL," 7 Lexington Avenue , East Brunswick NJ 8816.0 "
360096006013,http://havenacademy.org/,0,MOTT HAVEN ACADEMY CHARTER SCHOOL," 170 BROWN PL , BRONX NY 10454.0 "
40078202954,http://havenmontessori.org/,0,Haven Montessori Charter School," 621 W. Clay Ave. , Flagstaff AZ 86001.0 "
62271007521,http://haynescharter.org/,0,Haynes Charter For Enriched Studies," 6624 Lockhurst Dr. , West Hills CA 91307.0 "
450072000684,http://hcacs.net/,0,Horse Creek Academy," 1200 Tooleback Road , Aiken SC 29803.0 "
40095703535,http://hccra.org/,0,Hope College and Career Readiness Academy," 6900 S. 24th St , Phoenix AZ 85042.0 "
270028804862,http://hchs.hiawathaacademies.org/,0,HIAWATHA COLLEGIATE HIGH SCHOOL," 1611 E 46TH STREET , MINNEAPOLIS MN 55407.0 "
270028804599,http://hcp-k.hiawathaacademies.org/,0,HIAWATHA COLLEGE PREP," 3800 PLEASANT AVE , MINNEAPOLIS MN 55409.0 "
270034204092,http://hcpak12.org/,0,HMONG COLLEGE PREP ACADEMY HS," 1515 BREWSTER ST , SAINT PAUL MN 55108.0 "
270034203700,http://hcpak12.org/,0,HMONG COLLEGE PREP MIDDLE ACADEMY," 1515 BREWSTER ST , SAINT PAUL MN 55108.0 "
60004412872,http://hcs-healdsburgusd-ca.schoolloop.com/,0,Healdsburg Charter," 400 First St. , Healdsburg CA 95448.0 "
360014005777,http://hcz.org/,0,HARLEM CHILDREN'S ZONE PROMISE ACADEMY II CHARTER SCHOOL," 35 E 125TH ST , NEW YORK NY 10035.0 "
61288011228,http://he.amhcs.org/,0,Heritage K-8 Charter," 1855 E. Valley Pkwy. , Escondido CA 92027.0 "
360102206239,http://healthsciencescharterschool.org/,0,HEALTH SCIENCES CHARTER SCHOOL," 1140 ELLICOTT ST , BUFFALO NY 14209.0 "
120003003981,http://healthylearningacademy.com/,0,HEALTHY LEARNING ACADEMY CHARTER SCHOOL," 2101 NW 39TH AVE , GAINESVILLE FL 32605.0 "
480021012974,http://hehouston.org/,0,HARMONY SCHOOL OF EXPLORATION- HOUSTON," 9305 W SAM HOUSTON PKWY S , HOUSTON TX 77099.0 "
390034104878,http://heirforcecs.com/,0,Heir Force Community School," 150 W Grand Ave , Lima OH 45801.0 "
61686012368,http://helendalesd.com/,0,Academy of Careers and Exploration," 13943 Rivers Edge Rd. , Helendale CA 92342.0 "
61686013836,http://helendalesd.org/,0,Independence Charter Academy," 15350 Riverview Rd. PO Box 249 , Helendale CA 92342.0 "
370031903193,http://hendersoncollegiate.org/,0,Henderson Collegiate," 1071 Old Epsom Road , Henderson NC 27536.0 "
160015901017,http://heritageacademyid.org/,0,HERITAGE ACADEMY," 500 SOUTH LINCOLN AVENUE , JEROME ID 83338.0 "
61716002171,http://hes.hickmanschools.org/,0,Hickman Elementary," 13306 Fourth St. Area A , Hickman CA 95323.0 "
40064903114,http://hesarizona.org/,0,Heritage Elementary School," 6805 N. 125th Ave. , Glendale AZ 85307.0 "
40064902846,http://hesarizona.org/williams-charter-school/,0,Heritage Elementary - Williams," 790 E. Rodeo Road , Williams AZ 86046.0 "
260017101040,http://hfacademy.org/,0,Henry Ford Academy," 20900 OAKWOOD BLVD , DEARBORN MI 48124.0 "
61692013707,http://hhjftlc.hemetusd.org/,0,College Prep High," 26400 Dartmouth St. , Hemet CA 92544.0 "
150003000295,http://hi.myhta.org/,0,Hawaii Technology Academy - PCS," 94-450 Mokuola St , Waipahu HI 96797.0 "
450390101545,http://high.leadacademy.org/,0,Lead Academy," 804 Maudlin Road , Greenville SC 29607.0 "
60429013150,http://highland-academy.org/,0,Highland Academy," 715 Wellwood Ave. , Beaumont CA 92223.0 "
20018000555,http://highlandacademy.asdk12.org/,0,Highland Tech High Charter School," 5530 E Northern Lights Suite 1 , Anchorage AK 99504.0 "
40027502077,http://highlandfreeschool.org/,0,Highland Free School," 510 S. Highland Ave. , Tucson AZ 85719.0 "
550039002277,http://highlands.aasd.k12.wi.us/,0,Odyssey-Magellan," 2037 N Elinor St , Appleton WI 54914.0 "
80002002033,http://highpointacademy.net/,0,HIGH POINT ACADEMY," 6750 N. DUNKIRK ST. , AURORA CO 80019.0 "
51245001003,http://highschool.siloamschools.com/,0,SILOAM SPRINGS HIGH SCHOOL CONVERSION CHARTER," 700 N PROGRESS AVE , SILOAM SPRINGS AR 72761.0 "
90020700907,http://highvillecharter.com/,0,Highville Charter School," 1 Science Park , New Haven CT 6511.0 "
60000113121,http://hildasolisla.net/,0,Assurance Learning Academy," 5701 S. W.ern Ave. , Los Angeles CA 90062.0 "
120159001775,http://hillcrestelementary.net/,0,HILLCREST ELEMENTARY SCHOOL," 1051 STATE ROAD 60 E , LAKE WALES FL 33853.0 "
40010501587,http://hillcrestprep.org/,0,Hillcrest Academy," 4710 E. Baseline Rd. , Mesa AZ 85206.0 "
510225003028,http://hillsborocharter.org/,0,Hillsboro Charter Academy," 37110 Charles Town Pike , Purcellville VA 20132.0 "
40089303382,http://hirsch.teamcfa.school/,0,Hirsch Academy A Challenge Foundation," 6535 East Osborn Road , Scottsdale AZ 85251.0 "
61288013679,http://hjh.amhcs.org/,0,Heritage Digital Academy Charter Middle," 2255 E. Valley Pkwy. , Escondido CA 92027.0 "
270028803725,http://hlamorrispark.hiawathaacademies.org/,0,HIAWATHA LEADERSHIP ACAD-MORRIS PK," 3810 E 56TH ST , MINNEAPOLIS MN 55417.0 "
270028804669,http://hlanorthrop.hiawathaacademies.org/,0,Hiawatha Leadership Acdy-Northrop," 1611 E. 46TH STREET , MINNEAPOLIS MN 55407.0 "
